Local time,Ask,Bid,AskVolume,BidVolume
25.12.2023 08:35:20.482 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:21.285 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:23.491 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:24.293 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:26.500 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:27.302 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:29.511 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:30.313 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:32.468 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:33.321 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:35.478 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:36.280 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:38.487 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:39.289 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:41.495 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:42.298 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:44.505 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:45.308 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:47.514 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:48.316 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:50.472 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:51.325 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:53.532 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:54.285 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:56.541 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:35:57.293 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:35:59.550 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:00.303 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:02.559 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:03.312 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:05.569 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:06.321 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:08.575 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:09.328 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:11.534 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:12.287 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:14.543 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:15.296 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:17.553 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:18.306 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:20.563 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:21.315 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:23.571 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:24.323 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:26.579 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:27.282 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:29.537 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:30.290 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:32.545 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:33.298 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:35.555 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:36.308 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:38.564 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:39.316 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:41.572 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:42.324 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:44.532 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:45.284 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:47.540 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:48.343 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:50.550 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:51.352 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:53.560 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:54.313 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:56.569 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:36:57.322 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:36:59.578 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:00.331 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:02.537 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:03.339 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:05.553 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:06.356 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:09.265 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:09.316 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:12.278 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:12.329 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:15.240 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:15.342 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:37:18.253 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:37:18.354 GMT+0330,1.10133,1.10025,450,900
25.12.2023 08:38:18.754 GMT+0330,1.10148,1.10025,900,900
25.12.2023 08:39:08.001 GMT+0330,1.10133,1.10016,450,900
25.12.2023 08:39:09.305 GMT+0330,1.10148,1.10016,900,900
25.12.2023 08:39:09.356 GMT+0330,1.10133,1.10016,450,900
25.12.2023 08:39:14.670 GMT+0330,1.10148,1.10016,900,900
25.12.2023 08:39:15.372 GMT+0330,1.10133,1.10016,450,900
25.12.2023 08:39:15.525 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:39:17.531 GMT+0330,1.10159,1.10053,900,900
25.12.2023 08:39:18.333 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:39:38.561 GMT+0330,1.10152,1.10053,450,900
25.12.2023 08:39:39.715 GMT+0330,1.10151,1.10053,450,900
25.12.2023 08:39:42.372 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:39:48.340 GMT+0330,1.10151,1.10053,450,900
25.12.2023 08:39:48.391 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:39:53.856 GMT+0330,1.10151,1.10053,450,900
25.12.2023 08:39:54.408 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:40:08.852 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:40:09.404 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:40:11.811 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:40:12.413 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:40:15.320 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:40:15.372 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:40:45.311 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:40:45.412 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:41:08.830 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:41:09.432 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:41:33.350 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:41:33.452 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:41:36.360 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:41:36.461 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:41:42.372 GMT+0330,1.10143,1.10053,900,900
25.12.2023 08:41:42.474 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:42:49.068 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:09.483 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:43:20.817 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:21.469 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:43:27.386 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:27.487 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:43:38.871 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:39.875 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:43:45.340 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:45.441 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:43:57.427 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:43:57.478 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:44:03.416 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:44:03.467 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:44:09.434 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:44:09.485 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:44:33.455 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:44:33.506 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:44:56.825 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:44:57.477 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:45:20.847 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:45:21.499 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:45:56.856 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:45:57.509 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:46:35.821 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:46:36.473 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:46:57.506 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:46:57.707 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:03.474 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:16.513 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:18.520 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:18.571 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:21.481 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:21.633 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:24.493 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:24.795 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:27.506 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:27.808 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:30.518 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:30.821 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:36.441 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:36.794 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:39.454 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:39.805 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:42.513 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:42.815 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:45.472 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:45.573 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:48.482 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:48.833 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:51.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:51.791 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:54.497 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:54.799 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:56.853 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:47:57.506 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:47:59.862 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:00.665 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:03.473 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:03.825 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:06.431 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:06.834 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:12.497 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:12.799 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:18.513 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:21.572 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:24.479 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:24.580 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:27.487 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:31.548 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:33.502 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:36.662 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:38.869 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:39.671 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:48.498 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:51.859 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:54.515 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:56.271 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:48:57.475 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:48:57.626 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:00.484 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:00.585 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:03.493 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:03.594 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:06.452 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:06.603 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:09.516 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:09.618 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:15.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:15.590 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:21.514 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:21.615 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:49:30.501 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:30.853 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:49:48.475 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:49:52.839 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:00.511 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:06.881 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:09.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:27.844 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:30.502 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:30.653 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:33.511 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:33.663 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:36.470 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:36.622 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:39.479 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:39.631 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:42.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:42.640 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:45.498 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:50:52.469 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:50:54.475 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:00.895 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:51:03.503 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:07.567 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:51:09.472 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:09.623 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:51:12.480 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:12.631 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:15.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:15.692 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:18.499 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:18.650 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:21.509 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:21.660 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:24.467 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:24.668 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:27.476 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:27.677 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:30.485 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:30.686 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:33.494 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:33.646 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:36.504 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:36.655 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:39.512 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:39.664 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:42.472 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:42.673 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:45.480 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:45.682 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:48.489 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:48.690 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:51.499 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:51.650 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:54.508 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:54.659 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:51:57.516 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:51:57.668 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:00.476 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:00.678 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:03.484 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:03.685 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:06.493 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:10.765 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:18.611 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:18.913 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:21.523 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:21.574 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:27.496 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:33.713 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:36.521 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:36.672 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:39.479 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:39.680 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:42.488 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:42.689 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:45.497 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:45.698 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:48.506 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:48.707 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:51.515 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:51.666 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:54.473 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:54.725 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:52:57.481 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:52:57.732 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:00.490 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:00.692 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:03.500 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:03.701 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:06.509 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:06.710 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:09.517 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:09.719 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:12.477 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:12.678 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:15.486 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:15.687 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:18.494 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:24.964 GMT+0330,1.10133,1.10053,450,900
25.12.2023 08:53:27.572 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:27.924 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:30.531 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:30.632 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:33.540 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:33.641 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:42.466 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:42.918 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:45.575 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:45.928 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:48.534 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:48.886 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:51.543 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:51.945 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:54.552 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:54.953 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:57.560 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:53:57.962 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:53:59.917 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:00.719 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:03.477 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:03.929 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:06.537 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:06.638 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:09.545 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:09.947 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:12.554 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:12.956 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:15.566 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:15.917 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:18.574 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:18.976 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:21.583 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:21.634 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:24.542 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:24.944 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:27.551 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:27.652 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:30.559 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:30.961 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:33.568 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:33.970 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:36.577 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:36.929 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:39.535 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:39.938 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:42.544 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:42.846 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:45.554 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:45.655 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:48.562 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:48.663 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:51.571 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:51.973 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:54.530 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:54.631 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:54:56.836 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:54:57.638 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:00.147 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:00.649 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:03.569 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:03.620 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:06.578 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:06.629 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:09.541 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:09.642 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:11.950 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:12.653 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:15.563 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:15.664 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:18.576 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:18.677 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:21.538 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:21.639 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:24.546 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:24.647 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:27.555 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:27.656 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:30.563 GMT+0330,1.10142,1.10053,900,900
25.12.2023 08:55:30.664 GMT+0330,1.10133,1.10053,1350,900
25.12.2023 08:55:32.970 GMT+0330,1.10142,1.10053,900,900
